age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,profit
34,,166545,10, Married-civ-spouse,, Wife, White, Female,7688,0,6, United-States, >50K
55, Self-emp-not-inc,157639,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,58, United-States, <=50K
57, Self-emp-not-inc,75785,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, <=50K
46, Private,212944,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
41, Private,154668,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,211527,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
27, Private,107218,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private,186376,10, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
73,,177773,9, Married-civ-spouse,, Husband, White, Male,0,0,15, United-States, <=50K
43, Private,152617,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc,260454,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
30, Private,325509,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
19, Private,219742,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
49, Private,224393,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
18, Private,337046,6, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private,186648,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private,188274,12, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private,188571,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private,40299,7, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
36, Private,188850,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc,245090,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Mexico, <=50K
37, Private,123586,13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1902,73,, >50K
48, Local-gov,195416,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private,346275,7, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,43, United-States, <=50K
26, Private,331861,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60,, <=50K
35, Self-emp-not-inc,186934,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
62, Federal-gov,162876,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,106679,14, Never-married, Exec-managerial, Not-in-family, White, Male,27828,0,50, United-States, >50K
40, Private,309990,9, Separated, Adm-clerical, Not-in-family, White, Female,8614,0,60, United-States, >50K
24, Private,176389,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20,,81853,10, Never-married,, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
42, Private,209547,10, Married-civ-spouse, Sales, Husband, White, Male,5178,0,40, United-States, >50K
42, Private,125280,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3137,0,40, United-States, <=50K
74, Private,209454,3, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private,210673,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
26, Self-emp-not-inc,284343,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private,96330,10, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-inc,335902,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,55, United-States, <=50K
36, Private,254202,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Private,138022,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
27, Private,321456,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc,134854,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, >50K
54, Self-emp-inc,96460,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,60, United-States, >50K
55, Private,102058,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private,138513,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private,168221,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
47, Private,129513,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
70, Private,210673,6, Widowed, Adm-clerical, Other-relative, White, Male,0,0,20, United-States, <=50K
57, Private,308861,10, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc,409230,2, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Private,102606,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
28, Private,249870,15, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
39, Private,82699,15, Divorced, Prof-specialty, Not-in-family, Black, Female,13550,0,70, United-States, >50K
51, Self-emp-not-inc,159755,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, United-States, >50K
33, State-gov,296282,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov,218184,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
41, Private,280167,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, United-States, >50K
20, Federal-gov,347935,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
69, Private,512992,7, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
44, Private,55395,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
17, Private,112291,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
52, Local-gov,30118,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3137,0,42, United-States, <=50K
22,,129767,12, Never-married,, Own-child, White, Female,0,0,5, United-States, <=50K
33, Private,176711,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private,343121,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
17,,347248,6, Never-married,, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private,96249,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, >50K
29, Private,31935,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private,130143,13, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Self-emp-not-inc,284616,10, Never-married, Sales, Own-child, White, Male,0,0,48, United-States, <=50K
37, Private,123361,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
35, Private,143385,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,173888,9, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,52, United-States, <=50K
19, Private,121074,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States, <=50K
25, Private,122175,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private,171589,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
41, Federal-gov,34178,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,218188,12, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
62, Private,101375,6, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, State-gov,194894,16, Never-married, Prof-specialty, Not-in-family, White, Female,4787,0,40, United-States, >50K
46, Private,207076,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Local-gov,350845,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
37, Private,321943,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private,168906,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Local-gov,224474,13, Divorced, Prof-specialty, Unmarried, White, Female,4934,0,50, United-States, >50K
57, Private,111385,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Federal-gov,61298,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private,122166,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private,163787,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
40, Private,179524,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private,124953,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
37,,50862,9, Married-civ-spouse,, Husband, White, Male,0,0,55, United-States, <=50K
28, State-gov,381789,10, Separated, Exec-managerial, Own-child, White, Male,0,2339,40, United-States, <=50K
23, Private,543028,9, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
51, State-gov,213296,13, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private,317702,6, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
22, Private,197200,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private,223352,9, Never-married, Other-service, Not-in-family, White, Female,1055,0,30, United-States, <=50K
44, Private,335248,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private,165484,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
19, Private,275889,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
31, Private,136398,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, >50K
60, Self-emp-inc,197553,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K
53, Private,283320,13, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
70, Private,94692,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
71, Private,182395,13, Never-married, Craft-repair, Not-in-family, White, Male,11678,0,45, United-States, >50K
49, Private,71195,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
17, Private,198124,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
47, Private,219632,3, Married-spouse-absent, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico, <=50K
21, Private,207103,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private,27624,9, Never-married, Sales, Not-in-family, White, Female,0,0,65, United-States, >50K
32,,251120,10, Never-married,, Other-relative, White, Male,0,0,40, United-States, <=50K
32, Private,105938,9, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private,62374,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
61, Private,96660,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,34, United-States, >50K
51, State-gov,243631,6, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private,201495,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private,341672,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, India, <=50K
40, Private,339814,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
19, Private,238474,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private,183739,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,8, United-States, >50K
38, Private,209609,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
37, Private,151835,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40,, >50K
23, Private,352139,10, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
37, Private,112812,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private,197050,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private,155899,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
43, Private,220589,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Federal-gov,129379,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
62, Federal-gov,52765,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc,119199,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K
29, Private,181280,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, State-gov,100270,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
53, Private,247651,4, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,56, United-States, <=50K
32, Private,185027,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private,220124,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private,234537,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private,103932,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
69, Private,182862,9, Never-married, Transport-moving, Not-in-family, White, Male,15831,0,40, United-States, >50K
23, Local-gov,144165,13, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
41, Private,57233,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private,89226,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private,405155,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
57, Local-gov,167457,4, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
31, State-gov,263000,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, United-States, <=50K
32, Private,195744,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Federal-gov,46442,13, Never-married, Protective-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private,239130,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private,207965,13, Never-married, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
42, Private,143069,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
19, Private,139466,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
